mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331475836.0	172.0	112102.0	146.0	0.9985836577261916	0.9984680335607532	0.9999995595457652	0.0013006913263487	0.9986993086736512	0.9986993086736512	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331571517.0	170.0	16423.0	47.0	0.9934367722227264	0.9897547158440306	0.9999998582508118	0.0028536733454766	0.9971463266545234	0.9971463266545234	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331570442.0	167.0	17501.0	54.0	0.9937256905998922	0.990547883178628	0.999999837138706	0.0030760467103389	0.9969239532896612	0.9969239532896612	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	1.0			0.9999999969842104	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331587163.0	14.0	933.0	1.0	0.9920255183413078	0.9852164730728616	0.9999999969842016	0.0010706638115631	0.9989293361884368	0.9989293361884368	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331588090.0	0.0	20.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds9x_HG006_sup-PAY77227_0	331588110.0	331188991.0	756.0	398363.0	564.0	0.998345960007318	0.9981058280863602	0.9999982970477436	0.0014137924983768	0.9985862075016232	0.9985862075016232	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336302198.0	384.0	260085.0	541.0	0.9982248918143526	0.9985257362680396	0.999998391330378	0.0020757714119082	0.9979242285880916	0.9979242285880916	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336444936.0	282.0	117449.0	245.0	0.9977614951683126	0.9976047090401	0.9999992717981596	0.0020816694139038	0.997918330586096	0.997918330586096	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336539200.0	404.0	23063.0	140.0	0.9883436897364474	0.9827843354497804	0.999999584001086	0.0060337025384648	0.9939662974615352	0.9939662974615352	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336538919.0	335.0	23413.0	163.0	0.9894767982419068	0.9858935489304362	0.9999995156580358	0.0069138106549032	0.9930861893450968	0.9930861893450968	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	1.0			0.9999999970287852	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336560811.0	25.0	1831.0	4.0	0.9921430506637768	0.9865301724137931	0.9999999881150752	0.0021798365122615	0.9978201634877384	0.9978201634877384	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336562643.0	0.0	24.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds9x_HG006_sup-PAY77227_0	336562667.0	336135369.0	1430.0	425868.0	1095.0	0.997044228871504	0.9966533894378162	0.9999967423944818	0.0025646250377667	0.9974353749622332	0.9974353749622332	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3086002140.0	4981.0	2279280.0	459104.0	0.907601472929104	0.9978194260638342	0.9998512523036236	0.167655084166428	0.832344915833572	0.832344915833572	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3087203321.0	3301.0	1079779.0	417516.0	0.8369163396793102	0.9969522103630388	0.9998647774380206	0.2788468538264003	0.7211531461735997	0.7211531461735997	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088064560.0	5346.0	216495.0	195466.0	0.683162880521046	0.9759016592965232	0.999936706754498	0.4744769529154459	0.5255230470845541	0.5255230470845541	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	24.0	18.0	2518.0	0.0139643134212567	0.4285714285714285	0.9999991846617656	0.9929022082018928	0.0070977917981072	0.0070977917981072	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088063823.0	4209.0	218369.0	213991.0	0.6668386931282045	0.981089775269793	0.9999307086302178	0.494937089462485	0.5050629105375151	0.5050629105375151	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	30.0	8.0	3427.0	0.0046069680391592	0.2105263157894736	0.9999988903243436	0.9976710334788936	0.0023289665211062	0.0023289665211062	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088261240.0	358.0	24803.0	42966.0	0.5337996341332186	0.985771630698303	0.9999860875104478	0.6340066992282607	0.3659933007717393	0.3659933007717393	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088285368.0	56.0	977.0	1890.0	0.5010256410256411	0.9457889641819942	0.9999993880102976	0.6592256714335543	0.3407743285664457	0.3407743285664457	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3084448367.0	18305.0	3819729.0	1336878.0	0.8493343981155002	0.9952306310991512	0.9995667624627584	0.2592553591925853	0.7407446408074146	0.7407446408074146	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331336497.0	79.0	251534.0	195.0	0.9994556385121846	0.999686025761785	0.9999994114747788	0.0007746425719722	0.9992253574280278	0.9992253574280278	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331475838.0	37.0	112235.0	88.0	0.9994434426411986	0.9996704432093488	0.9999997345206904	0.0007834548578652	0.9992165451421348	0.9992165451421348	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331571543.0	42.0	16525.0	17.0	0.9982180071883778	0.9974648397416552	0.9999999487290164	0.0010276870995042	0.9989723129004956	0.9989723129004956	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331570478.0	27.0	17605.0	22.0	0.9986102838991464	0.9984686932849364	0.9999999336491032	0.0012480853236512	0.9987519146763488	0.9987519146763488	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	1.0			0.9999999969842104	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331587102.0	0.0	1008.0	1.0	0.9995042141794744	1.0	0.9999999969842012	0.0009910802775024	0.9990089197224976	0.9990089197224976	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331588088.0	0.0	22.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods20xIds15x_HG006_sup-PAY77227_0	331588110.0	331188995.0	185.0	398930.0	324.0	0.9993624501953358	0.99953647444972	0.9999990217075811	0.0008115134726264	0.9991884865273736	0.9991884865273736	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377594744.0	334.0	267538.0	41545.0	0.9274137497725126	0.9987531358260662	0.9998899867380066	0.1344137335278873	0.8655862664721127	0.8655862664721127	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377741203.0	184.0	121229.0	25403.0	0.9045421477736948	0.9984845115432448	0.9999327547761064	0.1732432211249931	0.8267567788750068	0.8267567788750069	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377837102.0	165.0	25349.0	21954.0	0.6962385157312165	0.9935329622952104	0.999941898970922	0.4641143267868846	0.5358856732131154	0.5358856732131154	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377862607.0	4.0	5.0	372.0	0.0259067357512953	0.5555555555555556	0.9999990155161508	0.986737400530504	0.013262599469496	0.013262599469496	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377837046.0	103.0	25467.0	23153.0	0.6865345733926406	0.9959718420023465	0.9999387260154384	0.4762032085561497	0.5237967914438503	0.5237967914438503	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377862610.0	4.0	2.0	504.0	0.0078125	0.3333333333333333	0.9999986661836489	0.9960474308300395	0.0039525691699604	0.0039525691699604	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377860118.0	17.0	2481.0	5143.0	0.4902193242442205	0.9931945556445156	0.9999863893283378	0.6745802728226653	0.3254197271773347	0.3254197271773347	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377862510.0	3.0	103.0	263.0	0.4364406779661017	0.9716981132075472	0.999999303980125	0.7185792349726776	0.2814207650273224	0.2814207650273224	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods20xIds15x_HG006_sup-PAY77227_0	377862616.0	377419628.0	814.0	442174.0	118337.0	0.8812644556696121	0.998162478441854	0.9996865560262264	0.2111234213066291	0.7888765786933709	0.7888765786933709	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3086002161.0	2184.0	2282056.0	453540.0	0.9092153608205528	0.9990438833047316	0.9998530547514896	0.165792024845774	0.834207975154226	0.834207975154226	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3087203359.0	1309.0	1081733.0	416094.0	0.8382703655241703	0.998791367278462	0.9998652379263916	0.277798437336221	0.722201562663779	0.7222015626637789	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088065285.0	1586.0	219530.0	204756.0	0.6802891841054102	0.9928272942708803	0.9999336988031222	0.4825895740137548	0.5174104259862451	0.5174104259862451	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286360.0	23.0	18.0	2686.0	0.0131147540983606	0.4390243902439024	0.9999991302627572	0.9933431952662722	0.0066568047337277	0.0066568047337278	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088064743.0	1167.0	220491.0	220061.0	0.6659247066640491	0.9947351325014212	0.999928743294752	0.499511975884799	0.500488024115201	0.5004880241152009	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	31.0	7.0	3536.0	0.0039095224797542	0.1842105263157894	0.9999988550297688	0.9980242732147896	0.0019757267852102	0.0019757267852102	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088259643.0	117.0	26641.0	48599.0	0.5223827918194475	0.9956274758950594	0.9999842635526665	0.6459197235513024	0.3540802764486975	0.3540802764486975	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088285265.0	33.0	1103.0	2273.0	0.4889184397163121	0.970950704225352	0.9999992639934034	0.673281990521327	0.326718009478673	0.3267180094786729	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods20xIds15x_HG006_sup-PAY77227_0	3088286401.0	3084448372.0	6450.0	3831579.0	1351545.0	0.8494654729833315	0.9983194499051466	0.9995620114601228	0.2607587624760665	0.7392412375239334	0.7392412375239334	HG006	hg38	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2797104425.0	894.0	2220324.0	126778.0	0.9720527458671896	0.9995975181184376	0.999954677325255	0.0540146955692594	0.9459853044307406	0.9459853044307406	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2798283980.0	507.0	1041156.0	78449.0	0.9634677420847392	0.9995132782867396	0.9999719661044664	0.0700684616449551	0.9299315383550448	0.9299315383550448	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799170388.0	508.0	154747.0	32381.0	0.903940908281077	0.9967279636726676	0.999988432063458	0.173041981958873	0.8269580180411269	0.8269580180411269	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799325623.0	9.0	11.0	594.0	0.0351999999999999	0.55	0.9999997878060812	0.9818181818181818	0.0181818181818181	0.0181818181818181	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799164356.0	411.0	160876.0	46491.0	0.8727750139697386	0.9974517475059986	0.999983391390452	0.2241967140383957	0.7758032859616043	0.7758032859616043	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799325618.0	21.0	4.0	1631.0	0.0048192771084337	0.16	0.99999941736001	0.9975535168195718	0.0024464831804281	0.0024464831804281	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799311191.0	15.0	14437.0	5067.0	0.8503357285899399	0.9989620813728204	0.9999981899151318	0.259792863002461	0.7402071369975389	0.7402071369975389	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799324876.0	10.0	757.0	637.0	0.7006015733456734	0.9869621903520208	0.9999997724451848	0.4569583931133429	0.543041606886657	0.5430416068866571	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods20xIds15x_HG006_sup-PAY77227_0	2799325643.0	2795730956.0	2375.0	3592312.0	292028.0	0.9606361897075648	0.9993393026986772	0.9998955559372468	0.0751808544051241	0.924819145594876	0.924819145594876	HG006	ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336302202.0	192.0	260273.0	367.0	0.9989272795309966	0.9992628568137754	0.9999989087207954	0.0014080724370779	0.998591927562922	0.998591927562922	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336444943.0	123.0	117601.0	171.0	0.9987515711519516	0.9989551833101152	0.9999994917447368	0.0014519580205821	0.9985480419794178	0.9985480419794178	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336539250.0	98.0	23319.0	48.0	0.9968792749658004	0.9958150061920826	0.9999998573717832	0.0020541789703427	0.9979458210296572	0.9979458210296572	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336538971.0	66.0	23630.0	62.0	0.9972988942348274	0.9972147197839296	0.9999998157717414	0.0026169171028195	0.9973830828971804	0.9973830828971804	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	1.0			0.9999999970287852	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336560707.0	4.0	1956.0	4.0	0.9979591836734694	0.9979591836734694	0.9999999881150716	0.0020408163265306	0.9979591836734694	0.9979591836734694	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336562640.0	0.0	27.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods20xIds15x_HG006_sup-PAY77227_0	336562667.0	336135375.0	483.0	426809.0	654.0	0.9986697942685332	0.9988696254551922	0.9999980543591178	0.0015299569787326	0.9984700430212672	0.9984700430212672	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods20xIds15x_HG006_sup-PAY77227_0	2497573920.0	2495406074.0	582.0	2167264.0	1456.0	0.999530042895692	0.9997315307452652	0.9999994165281691	0.0006713637537349	0.9993286362462652	0.9993286362462652	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods20xIds15x_HG006_sup-PAY77227_0	2497573920.0	2496557102.0	357.0	1016461.0	821.0	0.999420874096652	0.999648904720412	0.9999996711472252	0.0008070525183774	0.9991929474816226	0.9991929474816226	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods20xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497428208.0	370.0	145342.0	138.0	0.9982554465782026	0.9974607444822664	0.9999999447431596	0.0009485839978003	0.9990514160021996	0.9990514160021996	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	20.0	0.0
