mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	24.0	18.0	2518.0	0.0139643134212567	0.4285714285714285	0.9999991846617656	0.9929022082018928	0.0070977917981072	0.0070977917981072	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088063823.0	4209.0	218369.0	213991.0	0.6668386931282045	0.981089775269793	0.9999307086302178	0.494937089462485	0.5050629105375151	0.5050629105375151	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	30.0	8.0	3427.0	0.0046069680391592	0.2105263157894736	0.9999988903243436	0.9976710334788936	0.0023289665211062	0.0023289665211062	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088261240.0	358.0	24803.0	42966.0	0.5337996341332186	0.985771630698303	0.9999860875104478	0.6340066992282607	0.3659933007717393	0.3659933007717393	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088285368.0	56.0	977.0	1890.0	0.5010256410256411	0.9457889641819942	0.9999993880102976	0.6592256714335543	0.3407743285664457	0.3407743285664457	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3084448367.0	18305.0	3819729.0	1336878.0	0.8493343981155002	0.9952306310991512	0.9995667624627584	0.2592553591925853	0.7407446408074146	0.7407446408074146	HG006	hg38	-1	-2	ont	sentdhio	9.0	15.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2516724691.0	3866.0	2214186.0	4739.0	0.9980606164963216	0.9982570291408858	0.9999981170006026	0.0021357188728776	0.9978642811271224	0.9978642811271224	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2517892201.0	2202.0	1048340.0	2350.0	0.9978336518766132	0.9979039391095264	0.9999990666805332	0.0022366254556529	0.997763374544347	0.997763374544347	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518740404.0	1068.0	201271.0	665.0	0.9957133139570836	0.9947217293749598	0.9999997359792128	0.0032931225734886	0.9967068774265112	0.9967068774265112	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	2.0	0.8000000000000002	0.8	0.999999999206016	0.2	0.8	0.8	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518738639.0	1015.0	203089.0	459.0	0.9963841708123596	0.995027045035864	0.9999998177659606	0.0022549963644938	0.997745003635506	0.997745003635506	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	2.0	0.5	1.0	0.999999999206016	0.6666666666666666	0.3333333333333333	0.3333333333333333	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518921241.0	47.0	21455.0	16.0	0.9985339631861866	0.9978141568226212	0.9999999936480746	0.0007451911881142	0.9992548088118858	0.9992548088118858	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942399.0	2.0	342.0	0.0	0.9970845481049564	0.994186046511628	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	2518942743.0	2515245849.0	8202.0	3688692.0	8233.0	0.9977771974131364	0.9977813808023708	0.9999967267720352	0.0022269859410185	0.9977730140589814	0.9977730140589814	HG006	giabHC	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3086002165.0	5174.0	2279062.0	396881.0	0.9189434494198696	0.9977349100530768	0.9998714096932751	0.1483144446649274	0.8516855553350725	0.8516855553350725	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3087203365.0	2930.0	1080106.0	335534.0	0.8645426617936859	0.9972946420986928	0.9998913263894073	0.2370192986917577	0.7629807013082422	0.7629807013082422	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088065365.0	1768.0	219268.0	199696.0	0.6852125	0.9920013029551747	0.9999353371566057	0.4766423845485531	0.5233576154514469	0.5233576154514469	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286360.0	23.0	18.0	2408.0	0.014592622618565	0.4390243902439024	0.9999992202801676	0.9925803792250618	0.0074196207749381	0.0074196207749381	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088064805.0	1532.0	220064.0	212939.0	0.6723627747674531	0.9930865178071806	0.999931049271584	0.4917725743239654	0.5082274256760346	0.5082274256760346	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	31.0	7.0	2988.0	0.0046158918562479	0.1842105263157894	0.9999990324740784	0.9976627712854758	0.0023372287145242	0.0023372287145242	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088259486.0	119.0	26796.0	49811.0	0.5176870616873709	0.9955786736020806	0.9999838711103036	0.6502147323351652	0.3497852676648347	0.3497852676648348	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088285270.0	35.0	1096.0	2100.0	0.506586549572452	0.969053934571176	0.9999993200114664	0.6570713391739674	0.3429286608260325	0.3429286608260325	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	3088286401.0	3084448372.0	11612.0	3826417.0	1202357.0	0.8630883081534573	0.9969744887284592	0.9996103392426434	0.2390954534842886	0.7609045465157114	0.7609045465157114	HG006	hg38	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377594751.0	714.0	267151.0	40664.0	0.9281232629238466	0.99733447818864	0.9998923194213656	0.1321053230024527	0.8678946769975472	0.8678946769975472	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377741207.0	398.0	121011.0	24788.0	0.9057438400047904	0.9967218245764318	0.9999343826592968	0.1700148835040021	0.8299851164959979	0.8299851164959979	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377837116.0	205.0	25295.0	21703.0	0.6978123534442329	0.9919607843137256	0.9999425632037452	0.4617856078982084	0.5382143921017916	0.5382143921017916	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377862607.0	5.0	4.0	325.0	0.0236686390532544	0.4444444444444444	0.999999139899756	0.9878419452887538	0.0121580547112462	0.0121580547112462	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377837039.0	143.0	25434.0	22733.0	0.6897917118680843	0.9944090393713102	0.9999398374696526	0.4719621317499533	0.5280378682500467	0.5280378682500467	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377862610.0	4.0	2.0	421.0	0.0093240093240093	0.3333333333333333	0.9999988858396682	0.9952718676122932	0.0047281323877068	0.0047281323877068	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377860104.0	16.0	2496.0	5188.0	0.4896037661828168	0.9936305732484076	0.9999862702393952	0.6751691827173347	0.3248308172826653	0.3248308172826653	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377862512.0	3.0	101.0	250.0	0.4439560439560439	0.971153846153846	0.99999933838413	0.7122507122507122	0.2877492877492877	0.2877492877492877	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	377862616.0	377419634.0	1488.0	441494.0	116072.0	0.8825043875955976	0.9966409470362226	0.9996925535832628	0.2081762517800583	0.7918237482199417	0.7918237482199417	HG006	clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2797104422.0	2416.0	2218805.0	128234.0	0.9714004894642598	0.998912309941244	0.9999541568343536	0.0546365015664418	0.9453634984335582	0.9453634984335582	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2798283979.0	1333.0	1040331.0	77586.0	0.963456337132064	0.9987203167240108	0.9999722744905554	0.0694022901521311	0.9305977098478688	0.9305977098478688	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799170400.0	598.0	154645.0	32235.0	0.9040315909775138	0.9961479744658376	0.9999884842206144	0.1724903681506849	0.827509631849315	0.827509631849315	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799325623.0	9.0	11.0	536.0	0.0388007054673721	0.55	0.9999998085253488	0.979890310786106	0.020109689213894	0.0201096892138939	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799164375.0	583.0	160685.0	46100.0	0.8731622891268378	0.9963848996701145	0.9999835310704888	0.2229368667940131	0.7770631332059869	0.7770631332059869	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799325618.0	21.0	4.0	1402.0	0.0055904961565338	0.16	0.9999994991653388	0.9971550497866288	0.0028449502133712	0.0028449502133712	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799311143.0	18.0	14482.0	5053.0	0.8510063170265901	0.9987586206896552	0.999998194916313	0.2586639365241873	0.7413360634758126	0.7413360634758126	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2799324880.0	11.0	752.0	595.0	0.7127962085308058	0.9855832241153342	0.999999787448796	0.4417223459539718	0.5582776540460281	0.5582776540460282	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	2799325643.0	2795730939.0	4989.0	3589715.0	291741.0	0.96030983820571	0.9986121249482572	0.9998956585716966	0.0751627739693558	0.924837226030644	0.9248372260306442	HG006	ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336302206.0	519.0	259942.0	733.0	0.9975975561081944	0.9980073792237608	0.9999978204175016	0.0028119305648796	0.9971880694351204	0.9971880694351204	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336444947.0	300.0	117420.0	334.0	0.9973075583716248	0.9974515800203874	0.9999990072679902	0.0028364216926813	0.9971635783073186	0.9971635783073186	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336539258.0	125.0	23284.0	84.0	0.9955319922183978	0.9946601734375669	0.999999750400653	0.0035946593632317	0.9964053406367682	0.9964053406367682	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336538966.0	93.0	23608.0	65.0	0.9966648372525012	0.9960761149318594	0.9999998068574696	0.0027457440966501	0.9972542559033498	0.9972542559033498	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	2.0			0.9999999940575705	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336560699.0	4.0	1964.0	4.0	0.9979674796747968	0.9979674796747968	0.9999999881150712	0.0020325203252032	0.9979674796747968	0.9979674796747968	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336562640.0	0.0	27.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	336562667.0	336135378.0	1041.0	426248.0	1223.0	0.9973513032898124	0.9975637098076476	0.999996361598242	0.0028610127938503	0.9971389872061496	0.9971389872061496	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2495406079.0	1967.0	2165874.0	2960.0	0.998863876126295	0.9990926456322212	0.9999988138217208	0.0013647886375812	0.9986352113624188	0.9986352113624188	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2496557104.0	1099.0	1015717.0	1517.0	0.9987138959219292	0.9989191751506664	0.9999993923635572	0.0014912989538296	0.9985087010461704	0.9985087010461704	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497428237.0	442.0	145241.0	245.0	0.9976405455251072	0.9969660152522944	0.9999999018990928	0.0016840108326574	0.9983159891673424	0.9983159891673424	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573916.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497422395.0	420.0	151105.0	166.0	0.998064703628846	0.9972281801682892	0.9999999335314724	0.0010973682992774	0.9989026317007226	0.9989026317007226	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573919.0	0.0	1.0	2.0	0.5	1.0	0.9999999991992228	0.6666666666666666	0.3333333333333333	0.3333333333333333	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497562326.0	7.0	11587.0	3.0	0.9995686680469288	0.99939623943419	0.9999999987988288	0.0002588438308886	0.9997411561691112	0.9997411561691112	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573642.0	1.0	277.0	0.0	0.9981981981981982	0.9964028776978416	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	2497573920.0	2494080178.0	3936.0	3489806.0	4893.0	0.99873662809774	0.9988734142360828	0.9999980381583384	0.001400120582631	0.9985998794173688	0.9985998794173688	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331336498.0	212.0	251400.0	369.0	0.9988458046688294	0.999157432872836	0.9999988863297848	0.0014656292077261	0.998534370792274	0.998534370792274	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331475839.0	112.0	112159.0	171.0	0.9987399878005886	0.9990024138023176	0.9999994841255632	0.0015223003649959	0.998477699635004	0.998477699635004	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331571550.0	49.0	16511.0	27.0	0.9977037887485648	0.9970410628019324	0.9999999185696186	0.0016326037005683	0.9983673962994316	0.9983673962994316	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331570476.0	36.0	17598.0	24.0	0.998298162014976	0.9979584892820688	0.9999999276172036	0.0013619339462036	0.9986380660537963	0.9986380660537963	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	2.0			0.9999999939684208	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331587097.0	0.0	1013.0	1.0	0.9995066600888012	1.0	0.9999999969842012	0.0009861932938856	0.9990138067061144	0.9990138067061144	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331588088.0	0.0	22.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods5xIds15x_HG006_sup-PAY77227_0	331588110.0	331188997.0	409.0	398704.0	594.0	0.9987437547829376	0.99897522756713	0.9999982064653716	0.0014876107568783	0.9985123892431216	0.9985123892431216	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	15.0	5.0	0.0
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods5xIds5x_HG006_sup-PAY77227_0	331588110.0	331336496.0	5765.0	245849.0	894.0	0.9866380927728516	0.977087920385988	0.9999973018439	0.0036232030898546	0.9963767969101454	0.9963767969101454	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	5.0	5.0	0.0
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods5xIds5x_HG006_sup-PAY77227_0	331588110.0	331475838.0	2926.0	109346.0	456.0	0.9847708421517152	0.9739382927176856	0.9999986243360136	0.0041529298191289	0.995847070180871	0.995847070180871	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	5.0	5.0	0.0
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods5xIds5x_HG006_sup-PAY77227_0	331588110.0	331571464.0	980.0	15666.0	150.0	0.9651900683876532	0.9411269974768712	0.9999995476090424	0.00948406676783	0.99051593323217	0.99051593323217	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	5.0	5.0	0.0
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods5xIds5x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	5.0	5.0	0.0
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds5x_HG006_sup-PAY77227_0	331588110.0	331570350.0	1081.0	16679.0	195.0	0.9631575908067216	0.9391328828828828	0.999999411889859	0.0115562403697996	0.9884437596302004	0.9884437596302004	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio	5.0	5.0	0.0
